EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
348261.920,465645.258,710830.445,710962.193,710758.573,710552.352,672068.817,290082.812,0.013,0.950,0.443,-2.014,-0.305,-0.366,73.333,896.000,1.000
348188.896,465566.583,710828.463,710959.984,710756.202,710550.472,671868.066,290019.222,0.015,0.949,0.442,-1.953,-0.366,-0.336,73.333,897.000,1.000
348193.559,465579.007,710825.395,710956.554,710753.200,710547.637,671707.350,289998.217,0.016,0.954,0.444,-2.014,-0.336,-0.183,73.333,898.000,1.000
348097.734,465478.237,710826.263,710957.819,710754.410,710548.674,671505.876,289926.830,0.015,0.958,0.445,-2.258,-0.427,-0.061,73.333,899.000,1.000
348081.293,465477.314,710832.955,710964.588,710761.022,710555.757,671337.185,289918.069,0.016,0.957,0.448,-2.411,-0.549,0.092,73.333,900.000,1.000
348051.047,465442.495,710834.615,710966.581,710762.917,710557.578,671148.854,289879.611,0.016,0.958,0.443,-2.472,-0.458,0.214,73.333,901.000,1.000
347968.963,465363.312,710832.536,710964.549,710760.800,710555.342,670946.625,289814.124,0.012,0.956,0.440,-2.533,-0.488,0.214,73.333,902.000,1.000
347948.453,465362.757,710833.185,710965.554,710761.147,710555.942,670781.589,289789.080,0.014,0.956,0.442,-2.472,-0.549,0.397,73.333,903.000,1.000
347824.040,465233.145,710827.177,710959.488,710755.181,710549.644,670553.800,289693.888,0.014,0.957,0.442,-2.594,-0.488,0.488,73.333,904.000,1.000
347845.980,465250.112,710826.808,710958.506,710754.589,710549.194,670376.045,289678.806,0.013,0.957,0.448,-2.686,-0.549,0.458,73.333,905.000,1.000
347794.161,465202.560,710827.839,710959.368,710755.928,710550.065,670174.664,289631.123,0.016,0.955,0.442,-2.808,-0.610,0.488,73.333,906.000,1.000
347700.936,465116.726,710824.286,710955.847,710752.256,710546.467,669970.482,289564.595,0.017,0.952,0.445,-2.686,-0.610,0.397,73.333,907.000,1.000
347710.580,465141.575,710828.471,710960.132,710756.652,710550.933,669822.730,289559.028,0.020,0.948,0.448,-2.533,-0.793,0.275,73.333,908.000,1.000
347621.922,465047.374,710827.213,710958.697,710755.222,710549.785,669616.400,289487.033,0.017,0.947,0.442,-2.441,-0.793,0.244,73.333,909.000,1.000
347603.147,465045.874,710828.987,710960.732,710757.341,710551.524,669436.115,289469.281,0.019,0.948,0.444,-2.350,-0.671,0.275,73.333,910.000,1.000
347541.282,464991.341,710832.105,710964.050,710760.661,710554.630,669234.944,289422.644,0.021,0.948,0.448,-2.350,-0.580,0.366,73.333,911.000,1.000
347459.255,464909.505,710829.645,710961.677,710757.858,710552.599,669028.372,289360.381,0.021,0.947,0.446,-2.319,-0.580,0.366,73.333,912.000,1.000
347479.909,464935.863,710833.096,710964.614,710760.872,710555.660,668881.305,289360.096,0.022,0.946,0.447,-2.319,-0.458,0.183,73.333,913.000,1.000
347363.046,464806.594,710828.305,710959.936,710756.511,710550.837,668655.159,289268.852,0.021,0.947,0.445,-2.136,-0.488,0.122,73.333,914.000,1.000
347313.055,464774.117,710827.884,710959.334,710755.634,710549.999,668461.434,289235.987,0.018,0.949,0.445,-2.136,-0.519,-0.031,73.333,915.000,1.000
347261.957,464723.329,710828.114,710959.763,710755.947,710550.310,668266.265,289191.772,0.017,0.953,0.449,-1.984,-0.519,-0.244,73.333,916.000,1.000
347183.027,464642.450,710826.628,710958.186,710754.528,710548.804,668061.261,289130.432,0.015,0.955,0.452,-1.984,-0.488,-0.397,73.333,917.000,1.000
347188.828,464661.865,710829.473,710961.345,710757.409,710551.662,667906.276,289122.736,0.018,0.958,0.449,-1.892,-0.580,-0.519,73.333,918.000,1.000
347076.106,464550.419,710831.318,710963.289,710759.834,710553.613,667699.374,289049.502,0.019,0.957,0.452,-1.953,-0.549,-0.610,73.333,919.000,1.000
347096.334,464572.114,710833.578,710965.169,710761.619,710555.816,667530.406,289041.011,0.020,0.952,0.453,-2.045,-0.549,-0.641,73.333,920.000,1.000
347044.937,464519.322,710832.804,710964.578,710760.768,710555.437,667327.302,288990.288,0.023,0.948,0.449,-1.923,-0.427,-0.458,73.333,921.000,1.000
346947.346,464421.712,710831.496,710963.143,710759.711,710554.031,667117.452,288923.380,0.024,0.944,0.448,-1.740,-0.366,-0.610,73.333,922.000,1.000
346942.890,464433.112,710833.921,710965.405,710761.953,710556.248,666956.441,288910.226,0.025,0.946,0.450,-1.740,-0.153,-0.366,73.333,923.000,1.000
346835.222,464324.645,710832.328,710964.214,710760.435,710554.847,666739.455,288831.061,0.025,0.945,0.451,-1.587,-0.092,-0.031,73.333,924.000,1.000
346820.578,464322.276,710829.240,710960.978,710757.413,710551.495,666555.039,288804.409,0.024,0.946,0.449,-1.465,0.122,0.031,73.333,925.000,1.000
346754.011,464259.475,710828.180,710959.772,710756.154,710550.161,666348.399,288747.670,0.021,0.951,0.447,-1.373,0.122,0.153,73.333,926.000,1.000
346688.447,464193.863,710829.450,710960.918,710757.149,710551.351,666154.722,288700.681,0.018,0.955,0.443,-1.282,0.244,0.275,73.333,927.000,1.000
346711.113,464228.524,710832.131,710963.639,710759.832,710554.002,665998.128,288699.572,0.014,0.958,0.447,-1.312,0.275,0.244,73.333,928.000,1.000
346610.105,464120.617,710832.201,710963.669,710760.136,710554.264,665781.421,288623.358,0.012,0.953,0.446,-1.434,0.183,0.153,73.333,929.000,1.000
