EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-1245.083,-959.939,-16.131,-16.286,-16.745,-19.054,312.694,-388.856,0.047,0.930,0.503,-1.465,-0.610,0.397,73.333,1091.000,1.000
1039.544,916.158,10.843,10.952,10.215,8.997,963.588,396.893,0.048,0.929,0.503,-1.526,-0.549,0.397,73.333,1092.000,1.000
1839.230,1492.149,-9.336,-9.052,-10.049,-10.748,1128.748,608.862,0.048,0.929,0.501,-1.495,-0.519,0.397,73.333,1093.000,1.000
52.149,-27.140,-50.278,-50.193,-51.219,-52.525,560.505,-45.953,0.049,0.928,0.500,-1.617,-0.488,0.488,73.333,1094.000,1.000
-1859.365,-1549.854,-57.308,-57.502,-58.411,-60.463,21.338,-666.869,0.048,0.925,0.499,-1.617,-0.366,0.427,73.333,1095.000,1.000
-1263.141,-977.832,-20.528,-20.715,-21.497,-23.333,238.648,-395.188,0.048,0.924,0.498,-1.495,-0.427,0.427,73.333,1096.000,1.000
1023.793,905.442,11.442,11.430,10.759,9.787,901.227,401.023,0.045,0.923,0.498,-1.495,-0.519,0.336,73.333,1097.000,1.000
1856.392,1508.243,-3.709,-3.676,-4.370,-5.071,1081.014,627.886,0.045,0.924,0.501,-1.312,-0.488,0.244,73.333,1098.000,1.000
85.260,-4.509,-44.715,-44.814,-45.744,-47.156,508.941,-29.126,0.045,0.925,0.500,-1.221,-0.305,0.214,73.333,1099.000,1.000
-1856.695,-1556.836,-55.103,-55.361,-56.479,-58.654,-50.168,-668.184,0.046,0.924,0.501,-1.007,-0.305,0.183,73.333,1100.000,1.000
-1296.300,-1014.028,-20.923,-21.164,-22.172,-24.227,151.876,-410.398,0.046,0.927,0.499,-1.129,-0.427,0.092,73.333,1101.000,1.000
992.868,871.478,9.192,9.149,8.359,7.162,811.772,384.869,0.047,0.928,0.499,-1.007,-0.305,0.153,73.333,1102.000,1.000
