EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
181220.531,165157.578,687020.750,221347.906,686553.813,181625.281,315699.375,159227.844,-0.007,0.899,0.578,-1.953,-0.519,0.244,73.333,20073.000,1.000
181954.734,165641.719,687253.938,221639.734,686729.313,181795.156,315830.156,159388.781,-0.007,0.901,0.580,-1.953,-0.610,0.397,73.333,20074.000,1.000
179580.000,163657.953,685952.563,220504.891,685811.375,180944.359,315130.031,158570.250,-0.007,0.901,0.580,-1.953,-0.763,0.397,73.333,20075.000,1.000
177462.484,161973.984,684959.250,219517.297,685239.875,180246.625,314563.188,157897.922,-0.006,0.898,0.581,-1.953,-0.793,0.336,73.333,20076.000,1.000
178469.656,162919.641,685635.125,220060.891,685652.875,180699.203,314932.781,158329.844,-0.007,0.898,0.573,-1.831,-0.916,0.275,73.333,20077.000,1.000
181217.938,165153.656,687006.750,221348.703,686554.938,181647.266,315700.625,159230.078,-0.003,0.898,0.576,-1.801,-0.885,0.305,73.333,20078.000,1.000
181975.750,165659.250,687256.750,221651.078,686742.813,181828.141,315843.125,159402.453,-0.003,0.898,0.577,-1.678,-0.793,0.305,73.333,20079.000,1.000
179593.234,163670.484,685951.188,220501.672,685815.938,180964.563,315130.031,158572.047,-0.002,0.898,0.578,-1.709,-0.793,0.153,73.333,20080.000,1.000
177457.484,161971.828,684952.313,219506.297,685247.125,180258.688,314558.094,157891.844,0.000,0.901,0.576,-1.892,-0.793,0.031,73.333,20081.000,1.000
178454.453,162909.891,685625.500,220047.391,685645.438,180710.109,314929.031,158322.234,0.001,0.896,0.577,-1.892,-0.671,-0.031,73.333,20082.000,1.000
181201.313,165142.922,686999.938,221337.625,686550.500,181661.844,315698.813,159223.906,0.001,0.894,0.573,-1.923,-0.763,-0.122,73.333,20083.000,1.000
181951.797,165633.594,687229.688,221620.594,686717.125,181819.203,315817.031,159372.594,0.001,0.893,0.575,-1.831,-0.641,-0.244,73.333,20084.000,1.000
179582.500,163648.844,685928.563,220479.047,685788.500,180958.844,315108.031,158546.750,-0.002,0.891,0.575,-1.678,-0.610,-0.275,73.333,20085.000,1.000
177467.141,161974.063,684960.813,219513.453,685219.125,180290.156,314572.563,157903.906,-0.002,0.890,0.576,-1.617,-0.580,-0.488,73.333,20086.000,1.000
178452.844,162909.172,685642.813,220060.094,685644.438,180754.625,314955.688,158346.563,-0.003,0.890,0.577,-1.556,-0.549,-0.488,73.333,20087.000,1.000
181199.797,165133.797,687000.688,221331.813,686535.500,181686.703,315702.594,159228.469,-0.004,0.893,0.577,-1.465,-0.427,-0.549,73.333,20088.000,1.000
181959.219,165636.531,687243.563,221629.094,686716.063,181860.859,315834.906,159391.906,-0.004,0.894,0.578,-1.404,-0.336,-0.549,73.333,20089.000,1.000
179606.563,163667.797,685961.375,220503.813,685806.563,181019.094,315142.000,158580.625,-0.004,0.893,0.574,-1.343,-0.305,-0.549,73.333,20090.000,1.000
177441.656,161936.156,684937.875,219485.469,685252.063,180289.094,314550.031,157880.297,-0.005,0.894,0.574,-1.312,-0.244,-0.671,73.333,20091.000,1.000
178404.297,162848.375,685602.063,220017.969,685634.625,180734.875,314920.438,158307.938,-0.005,0.898,0.576,-1.312,-0.244,-0.549,73.333,20092.000,1.000
181151.063,165083.109,686973.813,221305.609,686528.938,181684.547,315686.031,159207.188,-0.005,0.900,0.577,-1.312,-0.275,-0.641,73.333,20093.000,1.000
181932.297,165598.984,687219.063,221601.281,686707.125,181852.734,315808.969,159362.844,-0.006,0.901,0.580,-1.343,-0.183,-0.641,73.333,20094.000,1.000
179614.688,163659.125,685950.500,220493.891,685815.125,181023.031,315127.250,158565.609,-0.009,0.898,0.578,-1.373,-0.275,-0.610,73.333,20095.000,1.000
177474.109,161955.297,684952.500,219504.875,685231.813,180326.813,314565.594,157895.859,-0.008,0.899,0.577,-1.404,-0.275,-0.580,73.333,20096.000,1.000
178415.563,162853.656,685612.250,220027.547,685628.688,180771.625,314932.344,158318.672,-0.009,0.900,0.576,-1.587,-0.305,-0.549,73.333,20097.000,1.000
181165.016,165097.406,686996.875,221320.813,686545.938,181728.625,315706.156,159224.453,-0.009,0.900,0.575,-1.556,-0.458,-0.519,73.333,20098.000,1.000
181962.344,165628.219,687249.938,221619.703,686727.313,181898.859,315831.594,159381.719,-0.009,0.900,0.576,-1.617,-0.488,-0.458,73.333,20099.000,1.000
179634.625,163676.203,685964.813,220491.922,685816.938,181049.500,315129.469,158564.172,-0.009,0.902,0.576,-1.709,-0.549,-0.366,73.333,20100.000,1.000
177472.594,161955.828,684955.500,219492.172,685251.438,180341.297,314558.531,157883.875,-0.006,0.901,0.575,-1.648,-0.580,-0.244,73.333,20101.000,1.000
178386.234,162830.766,685597.563,220001.344,685637.500,180767.422,314911.875,158291.125,-0.007,0.903,0.578,-1.770,-0.732,-0.092,73.333,20102.000,1.000
181151.328,165090.078,686997.688,221309.547,686555.500,181738.641,315700.875,159211.297,-0.009,0.903,0.577,-1.953,-0.763,-0.031,73.333,20103.000,1.000
181988.891,165656.203,687284.500,221644.922,686769.250,181942.672,315857.531,159399.859,-0.007,0.900,0.577,-2.136,-0.854,0.031,73.333,20104.000,1.000
179651.531,163695.328,685992.750,220516.594,685847.563,181091.609,315151.125,158580.094,-0.004,0.898,0.576,-2.197,-0.946,0.183,73.333,20105.000,1.000
177452.391,161943.047,684953.063,219490.656,685228.313,180362.141,314557.531,157876.906,-0.006,0.896,0.577,-2.167,-0.977,0.122,73.333,20106.000,1.000
178301.484,162755.672,685543.063,219940.906,685573.375,180740.594,314857.781,158232.656,-0.005,0.892,0.575,-2.167,-1.068,0.183,73.333,20107.000,1.000
181051.828,164995.938,686930.625,221227.203,686475.125,181691.969,315624.250,159131.828,-0.002,0.892,0.575,-2.167,-1.099,0.275,73.333,20108.000,1.000
181914.516,165583.422,687234.250,221577.859,686702.938,181906.906,315794.750,159335.938,0.000,0.888,0.576,-2.197,-1.068,0.366,73.333,20109.000,1.000
179623.016,163668.516,685979.000,220482.266,685823.875,181083.469,315119.375,158545.672,-0.002,0.889,0.574,-1.923,-0.946,0.305,73.333,20110.000,1.000
177441.391,161937.766,684963.000,219475.359,685255.438,180373.125,314548.875,157863.406,-0.003,0.890,0.575,-1.740,-0.977,0.336,73.333,20111.000,1.000
178319.094,162781.422,685587.063,219962.906,685602.313,180784.406,314890.313,158255.641,-0.002,0.895,0.579,-1.648,-0.946,0.122,73.333,20112.000,1.000
181081.422,165032.766,686982.750,221264.578,686520.438,181749.016,315670.313,159168.750,-0.001,0.897,0.578,-1.617,-0.946,0.061,73.333,20113.000,1.000
181960.906,165631.438,687286.375,221616.750,686746.813,181962.609,315833.281,159369.906,0.000,0.896,0.578,-1.709,-0.946,-0.092,73.333,20114.000,1.000
179649.563,163692.203,685998.375,220492.188,685829.688,181109.844,315124.125,158548.078,-0.002,0.896,0.576,-1.678,-0.977,-0.092,73.333,20115.000,1.000
177447.734,161938.031,684963.938,219470.453,685244.438,180387.797,314541.188,157853.484,0.002,0.898,0.576,-1.678,-0.854,-0.061,73.333,20116.000,1.000
178297.547,162756.297,685573.125,219944.656,685599.563,180790.844,314872.000,158237.484,0.001,0.898,0.578,-1.709,-0.671,-0.183,73.333,20117.000,1.000
181043.234,164991.734,686956.500,221237.672,686501.500,181745.344,315639.625,159141.203,0.002,0.897,0.576,-1.801,-0.519,-0.183,73.333,20118.000,1.000
181938.375,165604.891,687269.063,221596.547,686732.438,181961.719,315805.938,159344.438,0.001,0.899,0.576,-1.770,-0.397,-0.336,73.333,20119.000,1.000
179676.203,163711.344,686020.750,220508.641,685845.813,181143.281,315132.000,158558.000,0.000,0.900,0.575,-1.801,-0.275,-0.458,73.333,20120.000,1.000
177466.516,161950.828,684984.063,219484.578,685235.125,180420.078,314548.594,157860.906,0.000,0.900,0.576,-1.801,-0.366,-0.549,73.333,20121.000,1.000
178259.375,162715.875,685542.875,219909.891,685572.750,180778.594,314838.281,158198.500,-0.001,0.902,0.574,-1.801,-0.275,-0.519,73.333,20122.000,1.000
181014.000,164963.578,686930.625,221203.781,686474.063,181738.375,315611.563,159105.359,-0.003,0.898,0.578,-1.862,-0.122,-0.488,73.333,20123.000,1.000
181977.188,165641.188,687295.688,221611.563,686752.438,182004.359,315823.563,159357.656,-0.005,0.896,0.576,-1.862,-0.122,-0.488,73.333,20124.000,1.000
179725.016,163753.453,686047.375,220529.828,685870.375,181187.625,315151.031,158574.094,-0.007,0.892,0.574,-1.862,-0.092,-0.458,73.333,20125.000,1.000
177489.938,161971.922,684991.500,219490.203,685244.500,180450.016,314555.031,157865.547,-0.006,0.892,0.573,-1.801,-0.061,-0.549,73.333,20126.000,1.000
178327.406,162787.313,685604.938,219974.797,685624.688,180867.734,314904.188,158263.688,-0.009,0.892,0.574,-1.801,-0.122,-0.488,73.333,20127.000,1.000
181090.891,165049.047,687001.313,221281.203,686545.750,181835.203,315685.500,159180.281,-0.006,0.892,0.577,-1.801,-0.183,-0.549,73.333,20128.000,1.000
182018.406,165687.406,687326.250,221650.906,686784.375,182058.813,315856.438,159388.859,-0.006,0.889,0.575,-1.831,-0.092,-0.427,73.333,20129.000,1.000
179741.375,163775.625,686054.313,220544.219,685872.938,181218.922,315160.406,158578.578,-0.006,0.891,0.573,-1.740,-0.214,-0.397,73.333,20130.000,1.000
177478.766,161967.359,684984.438,219493.063,685235.750,180473.266,314557.281,157859.031,-0.007,0.892,0.574,-1.617,-0.244,-0.366,73.333,20131.000,1.000
178261.078,162727.328,685555.563,219933.047,685587.875,180850.750,314867.594,158217.094,-0.008,0.892,0.574,-1.526,-0.275,-0.336,73.333,20132.000,1.000
181018.297,164983.953,686946.813,221230.250,686496.125,181815.000,315642.063,159128.250,-0.009,0.895,0.576,-1.434,-0.305,-0.153,73.333,20133.000,1.000
181987.109,165658.438,687304.813,221629.000,686764.875,182067.750,315839.281,159365.797,-0.008,0.900,0.579,-1.526,-0.275,-0.244,73.333,20134.000,1.000
179708.484,163736.813,686024.063,220509.891,685847.938,181210.875,315125.906,158541.563,-0.009,0.904,0.581,-1.617,-0.366,-0.275,73.333,20135.000,1.000
177448.453,161930.703,684951.688,219456.953,685249.375,180458.969,314517.125,157819.234,-0.008,0.904,0.583,-1.862,-0.397,-0.153,73.333,20136.000,1.000
178220.844,162689.500,685524.625,219897.453,685585.500,180837.609,314831.313,158179.641,-0.006,0.902,0.582,-1.953,-0.458,-0.061,73.333,20137.000,1.000
181003.094,164972.516,686948.875,221222.641,686513.375,181829.031,315638.281,159120.641,-0.005,0.901,0.582,-1.892,-0.427,0.061,73.333,20138.000,1.000
181980.938,165656.031,687307.938,221621.844,686781.688,182081.344,315836.500,159359.813,-0.003,0.899,0.579,-1.984,-0.458,0.031,73.333,20139.000,1.000
179719.656,163749.875,686029.000,220504.078,685860.000,181227.234,315123.031,158535.391,-0.004,0.899,0.579,-1.953,-0.458,0.061,73.333,20140.000,1.000
177446.578,161931.516,684941.688,219436.297,685232.250,180466.109,314502.813,157799.031,-0.004,0.898,0.578,-2.167,-0.458,0.061,73.333,20141.000,1.000
178203.219,162677.078,685508.750,219870.094,685570.750,180844.313,314817.000,158158.000,-0.004,0.896,0.577,-2.380,-0.519,0.061,73.333,20142.000,1.000
180997.109,164968.750,686943.875,221205.844,686511.625,181846.297,315632.844,159108.672,-0.005,0.894,0.574,-2.502,-0.549,0.153,73.333,20143.000,1.000
182013.844,165684.375,687332.688,221634.359,686806.188,182124.438,315856.625,159375.453,-0.010,0.893,0.575,-2.319,-0.580,0.092,73.333,20144.000,1.000
179770.531,163793.688,686073.750,220539.578,685895.438,181289.375,315163.906,158574.906,-0.010,0.895,0.578,-2.197,-0.671,-0.153,73.333,20145.000,1.000
177485.016,161966.828,684988.563,219474.828,685239.688,180531.563,314547.875,157847.484,-0.009,0.897,0.577,-2.106,-0.732,-0.275,73.333,20146.000,1.000
178210.828,162686.281,685536.375,219890.656,685576.875,180893.031,314845.625,158192.156,-0.007,0.899,0.576,-2.167,-0.763,-0.336,73.333,20147.000,1.000
180972.516,164947.125,686940.125,221194.656,686493.750,181861.938,315629.719,159112.516,-0.003,0.899,0.574,-2.197,-0.824,-0.397,73.333,20148.000,1.000
181960.203,165629.031,687288.813,221581.891,686747.375,182095.016,315809.063,159333.609,0.000,0.898,0.577,-2.136,-0.763,-0.458,73.333,20149.000,1.000
179770.078,163786.344,686069.750,220523.484,685878.500,181296.703,315151.375,158563.281,0.001,0.898,0.576,-2.136,-0.671,-0.397,73.333,20150.000,1.000
177492.000,161966.734,684994.375,219465.984,685241.313,180549.266,314548.594,157840.250,0.003,0.894,0.575,-2.014,-0.580,-0.336,73.333,20151.000,1.000
178173.906,162646.594,685504.625,219844.969,685554.250,180876.938,314814.781,158150.047,0.000,0.890,0.575,-1.831,-0.488,-0.366,73.333,20152.000,1.000
180952.484,164921.734,686921.813,221163.813,686475.188,181860.688,315611.031,159081.484,-0.003,0.888,0.577,-1.617,-0.488,-0.336,73.333,20153.000,1.000
181995.156,165652.453,687321.188,221600.297,686774.875,182145.172,315833.563,159347.656,-0.001,0.889,0.575,-1.434,-0.458,-0.336,73.333,20154.000,1.000
179801.375,163805.578,686097.625,220539.391,685895.313,181342.750,315169.719,158574.734,-0.004,0.894,0.575,-1.312,-0.397,-0.153,73.333,20155.000,1.000
177519.703,161989.813,685027.438,219490.297,685236.375,180604.250,314575.875,157865.375,-0.006,0.894,0.579,-1.312,-0.305,-0.153,73.333,20156.000,1.000
178196.781,162669.031,685548.750,219881.813,685562.813,180947.750,314856.156,158190.641,-0.009,0.897,0.577,-1.373,-0.305,-0.244,73.333,20157.000,1.000
180944.359,164916.625,686937.375,221173.563,686465.938,181903.516,315624.438,159096.063,-0.010,0.896,0.574,-1.221,-0.275,-0.305,73.333,20158.000,1.000
182007.938,165671.859,687344.875,221618.453,686769.000,182189.609,315851.969,159366.688,-0.009,0.897,0.572,-1.404,-0.458,-0.305,73.333,20159.000,1.000
179831.234,163839.641,686119.813,220559.516,685901.125,181381.828,315182.938,158591.094,-0.008,0.897,0.573,-1.465,-0.519,-0.336,73.333,20160.000,1.000
177491.906,161965.750,684993.813,219459.984,685286.188,180591.016,314542.156,157833.094,-0.007,0.898,0.575,-1.526,-0.427,-0.275,73.333,20161.000,1.000
178150.828,162633.172,685512.000,219849.797,685587.375,180931.844,314830.313,158160.328,-0.006,0.900,0.573,-1.465,-0.427,-0.366,73.333,20162.000,1.000
180925.219,164909.563,686927.500,221167.297,686490.563,181912.813,315623.531,159088.734,-0.007,0.905,0.574,-1.465,-0.519,-0.488,73.333,20163.000,1.000
181970.750,165643.953,687312.063,221589.656,686771.438,182174.234,315822.656,159332.984,-0.007,0.906,0.576,-1.526,-0.397,-0.488,73.333,20164.000,1.000
179780.984,163794.656,686074.938,220518.125,685886.813,181355.000,315141.813,158543.875,-0.005,0.911,0.579,-1.678,-0.397,-0.580,73.333,20165.000,1.000
177454.531,161930.438,684967.438,219436.391,685231.813,180584.844,314521.500,157804.031,-0.006,0.910,0.577,-1.953,-0.427,-0.458,73.333,20166.000,1.000
178124.453,162607.875,685502.938,219840.766,685575.313,180946.141,314824.594,158148.531,-0.003,0.912,0.576,-2.136,-0.305,-0.397,73.333,20167.000,1.000
180926.922,164913.500,686947.313,221182.953,686516.250,181952.688,315641.688,159102.938,0.000,0.908,0.571,-2.228,-0.275,-0.244,73.333,20168.000,1.000
181991.578,165662.563,687338.813,221611.125,686798.438,182216.969,315844.813,159350.594,-0.001,0.905,0.570,-2.167,-0.031,-0.275,73.333,20169.000,1.000
179826.938,163832.750,686113.938,220548.516,685909.063,181405.516,315167.031,158568.297,-0.003,0.907,0.573,-2.350,0.000,-0.305,73.333,20170.000,1.000
177498.250,161970.938,685007.063,219466.781,685246.500,180638.672,314544.594,157829.156,-0.003,0.904,0.575,-2.472,0.153,-0.214,73.333,20171.000,1.000
178115.422,162604.297,685501.938,219833.703,685556.375,180965.359,314812.531,158140.031,-0.004,0.902,0.578,-2.563,0.000,-0.153,73.333,20172.000,1.000
180875.063,164868.172,686904.750,221137.438,686457.500,181932.297,315589.406,159056.359,-0.008,0.901,0.579,-2.594,0.092,0.000,73.333,20173.000,1.000
181997.125,165672.844,687349.625,221617.203,686793.875,182248.359,315839.281,159356.328,-0.010,0.900,0.578,-2.625,0.153,-0.061,73.333,20174.000,1.000
179872.000,163881.125,686153.188,220583.563,685934.813,181463.813,315187.313,158603.781,-0.012,0.897,0.579,-2.502,0.092,-0.061,73.333,20175.000,1.000
177541.531,162016.891,685040.250,219498.516,685250.813,180694.547,314563.719,157865.375,-0.010,0.893,0.576,-2.441,-0.031,-0.122,73.333,20176.000,1.000
178147.703,162641.578,685526.938,219858.109,685560.563,181019.453,314831.031,158175.609,-0.011,0.894,0.578,-2.350,-0.183,-0.153,73.333,20177.000,1.000
180913.781,164913.688,686932.813,221166.406,686480.250,181995.781,315618.719,159103.219,-0.008,0.891,0.578,-2.167,-0.336,-0.122,73.333,20178.000,1.000
182032.078,165711.641,687357.563,221626.313,686793.250,182289.125,315846.250,159382.344,-0.007,0.891,0.576,-2.014,-0.519,-0.153,73.333,20179.000,1.000
179914.297,163926.000,686162.000,220594.656,685940.313,181503.234,315196.188,158629.359,-0.010,0.894,0.576,-1.862,-0.732,-0.153,73.333,20180.000,1.000
177543.219,162025.391,685021.875,219483.500,685260.625,180705.453,314549.688,157867.609,-0.007,0.896,0.575,-1.740,-0.793,-0.122,73.333,20181.000,1.000
178124.453,162630.406,685500.688,219833.078,685548.688,181019.453,314810.750,158169.891,-0.004,0.898,0.579,-1.709,-0.946,-0.183,73.333,20182.000,1.000
180887.406,164899.906,686911.250,221142.719,686458.750,181992.297,315597.781,159095.609,0.000,0.896,0.577,-1.709,-1.007,-0.244,73.333,20183.000,1.000
182029.391,165717.984,687353.563,221617.922,686788.313,182297.531,315838.844,159387.609,-0.001,0.895,0.576,-1.709,-0.977,-0.183,73.333,20184.000,1.000
179907.766,163924.656,686150.188,220578.203,685928.063,181501.359,315178.219,158627.203,-0.001,0.895,0.577,-1.617,-1.007,-0.153,73.333,20185.000,1.000
177526.953,162015.203,684999.125,219459.984,685269.750,180696.344,314525.625,157855.625,-0.001,0.894,0.574,-1.587,-0.946,-0.275,73.333,20186.000,1.000
178083.422,162603.047,685464.125,219799.828,685554.750,181001.219,314782.938,158149.859,0.000,0.894,0.577,-1.556,-0.885,-0.305,73.333,20187.000,1.000
180850.922,164878.719,686878.875,221115.625,686458.688,181981.391,315579.031,159081.750,0.000,0.892,0.578,-1.617,-0.732,-0.397,73.333,20188.000,1.000
182029.313,165727.375,687349.188,221617.922,686810.500,182310.672,315843.563,159394.328,0.000,0.892,0.577,-1.556,-0.885,-0.488,73.333,20189.000,1.000
179920.641,163944.328,686152.438,220584.094,685945.625,181519.234,315187.313,158633.563,0.002,0.893,0.575,-1.495,-0.641,-0.519,73.333,20190.000,1.000
177538.844,162034.859,685009.375,219477.063,685251.313,180728.703,314549.063,157874.766,-0.001,0.892,0.576,-1.556,-0.580,-0.549,73.333,20191.000,1.000
178070.453,162597.141,685457.688,219801.172,685537.875,181022.578,314795.531,158157.734,-0.003,0.892,0.577,-1.465,-0.488,-0.671,73.333,20192.000,1.000
180833.750,164872.016,686874.438,221118.750,686453.188,182009.016,315593.406,159093.375,-0.004,0.893,0.574,-1.465,-0.458,-0.702,73.333,20193.000,1.000
182016.969,165724.156,687338.375,221613.438,686798.000,182331.766,315846.969,159398.703,-0.005,0.891,0.573,-1.404,-0.519,-0.763,73.333,20194.000,1.000
179923.766,163953.000,686145.188,220585.172,685938.750,181541.234,315188.406,158640.438,-0.006,0.893,0.573,-1.556,-0.488,-0.732,73.333,20195.000,1.000
177529.000,162031.016,684989.250,219462.219,685268.938,180734.250,314533.594,157866.625,-0.008,0.893,0.573,-1.617,-0.488,-0.854,73.333,20196.000,1.000
178052.656,162586.328,685442.563,219789.719,685549.063,181031.250,314786.250,158153.266,-0.007,0.894,0.573,-1.709,-0.488,-0.854,73.333,20197.000,1.000
180805.422,164846.813,686848.313,221092.375,686439.438,181998.734,315567.656,159071.734,-0.008,0.896,0.575,-1.678,-0.488,-0.854,73.333,20198.000,1.000
182005.438,165710.484,687321.875,221595.922,686790.625,182327.031,315826.781,159382.969,-0.009,0.896,0.573,-1.770,-0.549,-0.793,73.333,20199.000,1.000
179954.172,163976.875,686169.875,220604.391,685961.063,181573.781,315204.938,158660.297,-0.010,0.896,0.574,-1.831,-0.641,-0.702,73.333,20200.000,1.000
177577.906,162074.734,685043.563,219508.000,685266.000,180798.797,314582.125,157917.406,-0.013,0.896,0.574,-1.953,-0.702,-0.641,73.333,20201.000,1.000
178054.266,162587.844,685463.063,219801.344,685528.188,181069.172,314804.219,158172.578,-0.015,0.896,0.576,-2.075,-0.824,-0.702,73.333,20202.000,1.000
180793.797,164839.297,686859.688,221093.188,686426.500,182026.719,315574.000,159078.266,-0.013,0.897,0.576,-2.075,-0.977,-0.610,73.333,20203.000,1.000
181999.000,165706.906,687328.125,221591.813,686769.750,182345.813,315824.344,159382.250,-0.010,0.897,0.576,-2.197,-1.007,-0.458,73.333,20204.000,1.000
179957.563,163979.922,686172.375,220598.234,685937.438,181588.703,315197.063,158654.125,-0.009,0.897,0.574,-2.380,-1.099,-0.397,73.333,20205.000,1.000
177543.141,162039.688,685007.500,219468.578,685271.813,180778.328,314540.469,157874.938,-0.006,0.898,0.573,-2.289,-1.251,-0.275,73.333,20206.000,1.000
178003.313,162539.484,685415.750,219753.250,685523.938,181035.547,314756.469,158125.453,-0.004,0.897,0.577,-2.258,-1.160,-0.366,73.333,20207.000,1.000
180776.984,164826.422,686845.063,221078.516,686429.688,182025.641,315559.719,159067.000,-0.005,0.897,0.576,-2.319,-1.190,-0.275,73.333,20208.000,1.000
182012.766,165718.875,687333.938,221600.391,686790.125,182364.672,315827.750,159389.047,-0.006,0.897,0.578,-2.258,-1.190,-0.214,73.333,20209.000,1.000
179980.641,163995.734,686183.375,220613.688,685960.250,181610.438,315202.781,158664.484,-0.007,0.898,0.578,-2.197,-1.221,-0.153,73.333,20210.000,1.000
177577.828,162071.875,685033.188,219499.781,685274.000,180817.391,314562.719,157901.141,-0.006,0.898,0.580,-2.319,-1.251,-0.183,73.333,20211.000,1.000
178013.500,162555.391,685432.188,219777.203,685529.813,181079.000,314779.469,158149.234,-0.005,0.899,0.579,-2.411,-1.160,-0.214,73.333,20212.000,1.000
180770.281,164826.063,686849.563,221090.859,686436.688,182062.297,315573.750,159082.641,-0.004,0.898,0.580,-2.350,-1.099,-0.244,73.333,20213.000,1.000
182014.375,165720.219,687337.875,221607.094,686793.063,182393.547,315832.750,159397.266,-0.002,0.898,0.578,-2.319,-1.068,-0.244,73.333,20214.000,1.000
179987.969,164003.969,686186.813,220619.688,685971.500,181637.531,315207.094,158673.609,0.001,0.897,0.577,-2.441,-0.854,-0.244,73.333,20215.000,1.000
177534.453,162036.828,684997.250,219468.297,685272.438,180811.406,314536.531,157881.906,0.002,0.893,0.575,-2.441,-0.702,-0.214,73.333,20216.000,1.000
177967.734,162512.484,685393.813,219741.625,685513.125,181064.422,314748.594,158125.547,0.003,0.894,0.575,-2.289,-0.580,-0.122,73.333,20217.000,1.000
180721.109,164782.609,686815.500,221056.531,686415.688,182047.188,315542.438,159056.625,0.001,0.896,0.578,-2.167,-0.366,-0.183,73.333,20218.000,1.000
182003.734,165718.875,687341.813,221608.703,686809.125,182416.078,315836.500,159406.750,-0.001,0.894,0.582,-2.197,-0.244,-0.214,73.333,20219.000,1.000
180011.484,164026.859,686207.813,220637.563,685987.250,181671.594,315220.219,158694.531,-0.002,0.894,0.581,-2.167,0.000,-0.305,73.333,20220.000,1.000
177570.672,162060.969,685022.500,219494.672,685252.750,180853.250,314557.188,157908.375,-0.005,0.892,0.579,-2.197,-0.092,-0.183,73.333,20221.000,1.000
177956.734,162504.609,685394.188,219741.172,685495.250,181091.703,314755.219,158132.875,-0.006,0.891,0.577,-2.045,-0.122,-0.244,73.333,20222.000,1.000
180704.469,164772.063,686816.188,221049.734,686407.063,182073.828,315549.969,159065.297,-0.004,0.892,0.577,-1.892,-0.061,-0.275,73.333,20223.000,1.000
181977.094,165691.875,687322.813,221579.016,686778.500,182417.875,315820.250,159391.281,-0.005,0.890,0.575,-1.740,0.000,-0.305,73.333,20224.000,1.000
179992.969,164000.656,686182.750,220600.906,685960.125,181663.000,315193.063,158668.063,-0.008,0.892,0.576,-1.678,0.031,-0.275,73.333,20225.000,1.000
177548.766,162032.625,684998.000,219459.188,685268.188,180845.203,314532.406,157881.906,-0.013,0.893,0.577,-1.556,-0.061,-0.397,73.333,20226.000,1.000
177933.578,162475.547,685382.063,219725.266,685524.438,181098.578,314750.219,158124.656,-0.016,0.892,0.577,-1.526,-0.183,-0.549,73.333,20227.000,1.000
180703.766,164767.500,686819.000,221054.922,686435.688,182092.609,315559.531,159070.219,-0.015,0.896,0.578,-1.526,-0.275,-0.671,73.333,20228.000,1.000
182013.750,165724.250,687346.563,221608.703,686821.688,182453.719,315845.906,159411.219,-0.012,0.896,0.580,-1.495,-0.305,-0.732,73.333,20229.000,1.000
180042.688,164044.734,686214.875,220637.750,685996.875,181705.828,315223.188,158691.313,-0.011,0.895,0.576,-1.587,-0.366,-0.824,73.333,20230.000,1.000
177583.094,162065.000,685026.125,219490.563,685260.500,180885.609,314559.063,157902.750,-0.007,0.899,0.575,-1.678,-0.427,-0.793,73.333,20231.000,1.000
177937.063,162480.563,685385.250,219731.875,685505.750,181119.953,314754.875,158126.266,-0.004,0.900,0.575,-1.678,-0.519,-0.641,73.333,20232.000,1.000
180697.406,164763.828,686816.563,221054.656,686424.188,182113.344,315560.438,159069.766,-0.002,0.903,0.576,-1.831,-0.458,-0.519,73.333,20233.000,1.000
181989.516,165702.438,687327.813,221589.750,686792.813,182458.375,315828.719,159396.016,-0.004,0.904,0.577,-1.953,-0.275,-0.519,73.333,20234.000,1.000
180018.188,164018.188,686193.125,220616.281,685973.375,181704.578,315198.594,158670.922,-0.005,0.902,0.577,-2.075,-0.214,-0.427,73.333,20235.000,1.000
177544.031,162024.313,684992.563,219455.703,685284.688,180867.109,314519.813,157866.359,-0.009,0.900,0.579,-2.167,-0.244,-0.244,73.333,20236.000,1.000
177876.266,162421.281,685342.500,219683.500,685499.313,181085.172,314706.406,158078.516,-0.009,0.897,0.579,-2.289,-0.183,-0.122,73.333,20237.000,1.000
180642.344,164706.531,686787.063,221014.328,686407.438,182083.484,315519.563,159029.266,-0.010,0.897,0.580,-2.289,-0.214,0.000,73.333,20238.000,1.000
182015.000,165720.406,687367.688,221614.703,686844.125,182491.359,315849.656,159418.813,-0.010,0.897,0.577,-2.289,-0.305,0.153,73.333,20239.000,1.000
180068.172,164059.938,686250.063,220652.406,686025.250,181751.703,315231.500,158706.875,-0.013,0.899,0.575,-2.258,-0.427,0.183,73.333,20240.000,1.000
177578.359,162054.719,685040.688,219482.969,685252.813,180912.344,314546.094,157896.672,-0.011,0.899,0.579,-2.136,-0.397,0.244,73.333,20241.000,1.000
177904.781,162449.719,685389.813,219715.063,685494.063,181143.281,314738.313,158114.016,-0.011,0.897,0.580,-2.258,-0.580,0.397,73.333,20242.000,1.000
180644.484,164711.078,686801.375,221021.125,686402.063,182118.531,315524.219,159038.922,-0.009,0.896,0.577,-2.197,-0.702,0.366,73.333,20243.000,1.000
181998.016,165703.766,687354.375,221597.344,686810.500,182497.172,315825.781,159399.500,-0.006,0.895,0.577,-2.289,-0.763,0.488,73.333,20244.000,1.000
